#timeI (float64)[1],integ_ch0 (float64)[1],integ_ch1 (float64)[1],integ_ch2 (float64)[1],integ_ch3 (float64)[1],integ_ch4 (float64)[1],integ_ch5 (float64)[1],integ_ch6 (float64)[1],integ_ch7 (float64)[1],integ_ch8 (float64)[1],integ_ch9 (float64)[1],integ_ch10 (float64)[1],integ_ch11 (float64)[1]
0.0006001440403313,0.0000006516385724,0.0000002319438011,0.0000000891915235,0.0000001225951962,-0.0000000548755210,-0.0000000308822017,-0.0000000835907130,-0.0000001173454010,-0.0000002652342914,-0.0000001843105935,-0.0000002975573068,-0.0000000508190503
0.0007001530428520,0.0000007027758215,0.0000002674977111,0.0000001077510987,0.0000001213614951,-0.0000000569810510,0.0000000014171320,-0.0000001399735936,-0.0000001471595965,-0.0000002907760859,-0.0000001987187943,-0.0000003248401867,-0.0000000777709772
0.0008001620453727,0.0000007510304272,0.0000003071967001,0.0000001288661053,0.0000001210255931,-0.0000000545547607,0.0000000358811398,-0.0000001966322003,-0.0000001719627960,-0.0000003145331107,-0.0000002056725066,-0.0000003462486120,-0.0000001096378028
0.0009001710478934,0.0000007802076993,0.0000003218019913,0.0000001511650964,0.0000001465974009,-0.0000000309542116,0.0000000490333605,-0.0000002258058061,-0.0000002057117996,-0.0000003344977983,-0.0000002230075040,-0.0000003625629006,-0.0000000797741535
0.0010001800504141,0.0000008243404750,0.0000003482246882,0.0000001847333948,0.0000001842812054,-0.0000000006417500,0.0000000600724377,-0.0000002508178056,-0.0000002383587940,-0.0000003601853109,-0.0000002350485033,-0.0000003811840088,-0.0000000639283400
0.0011001890529348,0.0000008750303095,0.0000003694981103,0.0000002143067945,0.0000002207651022,0.0000000277910299,0.0000000750972902,-0.0000002719698955,-0.0000002627917013,-0.0000003882323938,-0.0000002409433932,-0.0000004017948925,-0.0000000434791296
0.0012001980554555,0.0000009166159884,0.0000003938783095,0.0000002446298026,0.0000002551080058,0.0000000485420308,0.0000000783194594,-0.0000002916916912,-0.0000002928555887,-0.0000004096727935,-0.0000002545683060,-0.0000004168570058,-0.0000000238692692
0.0013002070579762,0.0000009429019769,0.0000004103715128,0.0000002688879022,0.0000002850308078,0.0000000671043594,0.0000000728915097,-0.0000002955601133,-0.0000003064313887,-0.0000004289854019,-0.0000002544462916,-0.0000004211563009,0.0000000055963598
0.0014002160604969,0.0000009869057749,0.0000004427587044,0.0000002821493013,0.0000002807151134,0.0000000486138809,0.0000000792748125,-0.0000003199774881,-0.0000003221942109,-0.0000004462816889,-0.0000002609696139,-0.0000004311328894,-0.0000000082895397
0.0015002250630176,0.0000009938821677,0.0000004637919062,0.0000002850954104,0.0000002599967104,0.0000000216348202,0.0000000710722929,-0.0000003290413986,-0.0000003262559005,-0.0000004483314058,-0.0000002581014940,-0.0000004221479060,-0.0000000131936204
0.0016002340655384,0.0000010203749525,0.0000004897682970,0.0000002901880123,0.0000002392696956,-0.0000000107515401,0.0000000601639272,-0.0000003277314988,-0.0000003300162916,-0.0000004555890882,-0.0000002592965131,-0.0000004216188927,-0.0000000167824492
0.0017002430680591,0.0000010416780469,0.0000005182849918,0.0000002928871083,0.0000002160477948,-0.0000000417217016,0.0000000499857116,-0.0000003300663138,-0.0000003284125967,-0.0000004524221140,-0.0000002552750118,-0.0000004165360110,-0.0000000273975207
0.0018002520705798,0.0000010621220099,0.0000005450252161,0.0000002991127133,0.0000001983681983,-0.0000000701255374,0.0000000329183010,-0.0000003030463063,-0.0000003076775101,-0.0000004552439918,-0.0000002395811123,-0.0000004023110876,-0.0000000200662704
0.0019002610731005,0.0000010889409623,0.0000005705380772,0.0000003198103116,0.0000002136322053,-0.0000000683772967,0.0000000137635299,-0.0000002829104062,-0.0000003113603952,-0.0000004465771895,-0.0000002451403134,-0.0000003959760875,0.0000000177754700
0.0020002700756212,0.0000011272660458,0.0000006043928238,0.0000003534468078,0.0000002486916060,-0.0000000443390213,0.0000000158432396,-0.0000002701671917,-0.0000003152586032,-0.0000004442767931,-0.0000002352480948,-0.0000003874629044,0.0000000515849088
0.0021002790781419,0.0000011914389688,0.0000006514209190,0.0000004003798040,0.0000002982457943,-0.0000000089025072,0.0000000345703803,-0.0000002727259130,-0.0000003319856035,-0.0000004505650111,-0.0000002370112071,-0.0000003930227876,0.0000000812235967
0.0022002880806626,0.0000012375510323,0.0000006969385140,0.0000004507882068,0.0000003525223065,0.0000000417774118,0.0000000715254771,-0.0000002844521134,-0.0000003479894133,-0.0000004532494984,-0.0000002333683966,-0.0000003863534062,0.0000001155609013
0.0023002970831833,0.0000013111390444,0.0000007635592283,0.0000005254984785,0.0000004325252121,0.0000001152194002,0.0000001292169003,-0.0000002828492995,-0.0000003565025111,-0.0000004577100867,-0.0000002225723961,-0.0000003742981960,0.0000001651793013
0.0024003060857040,0.0000013674219872,0.0000008272364198,0.0000005742883786,0.0000004609285043,0.0000001458838028,0.0000001857313947,-0.0000003052851127,-0.0000003635173869,-0.0000004567824874,-0.0000002077048009,-0.0000003553394095,0.0000001702953938
0.0025003150882247,0.0000014446840169,0.0000009288459069,0.0000006618524253,0.0000005251416155,0.0000002142875957,0.0000002684625997,-0.0000002849855889,-0.0000003321489999,-0.0000004396387112,-0.0000001652056056,-0.0000003065790111,0.0000002100581042
0.0026003240907454,0.0000014795409697,0.0000009936816241,0.0000007119712109,0.0000005519996762,0.0000002444369898,0.0000003198574916,-0.0000002740947878,-0.0000003190596942,-0.0000004197407009,-0.0000001435720947,-0.0000002640018124,0.0000002450530019
0.0027003330932661,0.0000015519409544,0.0000010837050013,0.0000007796796240,0.0000005948634225,0.0000002878213934,0.0000003744393098,-0.0000002614806931,-0.0000002963097927,-0.0000004142914918,-0.0000001096549980,-0.0000002294517998,0.0000002627332947
0.0028003420957868,0.0000015861610336,0.0000011518020528,0.0000008354118108,0.0000006301299891,0.0000003168464104,0.0000004169006047,-0.0000002218383059,-0.0000002656560127,-0.0000003779541942,-0.0000000769775070,-0.0000001636593936,0.0000003210998898
0.0029003510983075,0.0000016450079556,0.0000012239160014,0.0000009082735914,0.0000007000840014,0.0000003774482025,0.0000004503853859,-0.0000001741484965,-0.0000002434744886,-0.0000003576444101,-0.0000000532523110,-0.0000001196329009,0.0000003887599007
0.0030003601008282,0.0000017487740251,0.0000013445260265,0.0000010382830169,0.0000008343624813,0.0000004969551810,0.0000005272754038,-0.0000000716006596,-0.0000001826513056,-0.0000003055455977,-0.0000000036170169,-0.0000000382407706,0.0000004987850275
0.0031003691033489,0.0000018260440129,0.0000014289799992,0.0000011195429579,0.0000009154617260,0.0000005612820928,0.0000005614044198,-0.0000000113056799,-0.0000001557084062,-0.0000002802507879,0.0000000188083806,0.0000000033158389,0.0000005713251880
0.0032003781058696,0.0000019614240045,0.0000015966189721,0.0000012948599988,0.0000010888300039,0.0000007034739724,0.0000006483102766,0.0000001258699029,-0.0000000604623622,-0.0000002040250990,0.0000000980810171,0.0000001215589975,0.0000007070930224
0.0033003871083903,0.0000020332909116,0.0000016804300458,0.0000013941189536,0.0000011872820096,0.0000007768732075,0.0000006807900945,0.0000002181818957,-0.0000000198037498,-0.0000001618362973,0.0000001255678939,0.0000001845985054,0.0000008087504852
0.0034003961109111,0.0000021010619093,0.0000017799110310,0.0000014869209508,0.0000012525659940,0.0000008125755926,0.0000007104264910,0.0000003124756063,0.0000000554412303,-0.0000001032339014,0.0000001771830966,0.0000002733060001,0.0000008763673236
0.0035004051134318,0.0000021996129362,0.0000019050520450,0.0000016017769440,0.0000013396130498,0.0000008729887213,0.0000007527418120,0.0000004034264123,0.0000001242975998,-0.0000000512467118,0.0000002164371011,0.0000003363026053,0.0000009388094782
0.0036004141159525,0.0000022772619559,0.0000020128150027,0.0000017071949969,0.0000014124590280,0.0000009182185181,0.0000007952116903,0.0000004876479807,0.0000001904160030,0.0000000022677240,0.0000002506467922,0.0000004141870988,0.0000009998152564
0.0037004231184732,0.0000024369769562,0.0000022324359179,0.0000019625199457,0.0000016222070371,0.0000010802709767,0.0000009254713973,0.0000006211187156,0.0000003031317135,0.0000000957821200,0.0000003255379966,0.0000005293172194,0.0000011060940324
0.0038004321209939,0.0000025179479053,0.0000023381130632,0.0000020910820240,0.0000017139419697,0.0000011419549537,0.0000009865557331,0.0000006358521887,0.0000003102198889,0.0000001010854973,0.0000003332953895,0.0000005447599278,0.0000011264299928
0.0039004411235146,0.0000026968950806,0.0000025881920465,0.0000023715949737,0.0000019498399979,0.0000013388289517,0.0000011148910062,0.0000007176785743,0.0000003713444983,0.0000001520430999,0.0000003927351884,0.0000006300455766,0.0000012592989833
0.0040004501260353,0.0000027730300189,0.0000026534219160,0.0000024654880235,0.0000020672839582,0.0000014394270238,0.0000011931809922,0.0000007622666089,0.0000003946969969,0.0000001854030955,0.0000004088165042,0.0000006745436849,0.0000013504350136
0.0041004591285560,0.0000028684139579,0.0000028037429729,0.0000026504549169,0.0000022570550300,0.0000015899280470,0.0000012634830000,0.0000007802656796,0.0000003897139891,0.0000001805134957,0.0000004193973098,0.0000007064609235,0.0000014278290337
0.0042004681310767,0.0000029722480122,0.0000029140289826,0.0000027833689273,0.0000024164469323,0.0000017259650349,0.0000013527079545,0.0000008278003065,0.0000004077110987,0.0000001954693971,0.0000004334901007,0.0000007509761986,0.0000015113760128
0.0043004771335974,0.0000030383580452,0.0000030148660244,0.0000029368879950,0.0000025795509373,0.0000018360909735,0.0000014017670082,0.0000008564314840,0.0000003942903106,0.0000001862811985,0.0000004311330883,0.0000007628170238,0.0000015850159798
0.0044004861361181,0.0000032098789688,0.0000032591340187,0.0000031852630400,0.0000028075060072,0.0000020335749014,0.0000015725969433,0.0000009888510704,0.0000005198090776,0.0000003050809028,0.0000005169134170,0.0000009216847161,0.0000017330189621
0.0045004951386388,0.0000032418099636,0.0000033159799386,0.0000032783889310,0.0000029037739750,0.0000021039700187,0.0000016203069890,0.0000010229789495,0.0000005200523105,0.0000002949489044,0.0000005202892908,0.0000009457290844,0.0000017720110463
0.0046005041411595,0.0000030477740438,0.0000030788839922,0.0000030228229662,0.0000025625640774,0.0000017178090275,0.0000012472270328,0.0000006818719953,0.0000001963874041,-0.0000000133124196,0.0000003671200943,0.0000006746304280,0.0000015865190335
0.0047005131436802,0.0000028301860766,0.0000024540190680,0.0000019947840428,0.0000015987769757,0.0000010853680124,0.0000010469259450,0.0000006024326922,0.0000002569609876,0.0000000983315118,0.0000003881768009,0.0000006726980928,0.0000014199680436
0.0048005221462009,0.0000029491300211,0.0000028025579013,0.0000025743559036,0.0000022496019483,0.0000015546929717,0.0000012308389614,0.0000006481579931,0.0000002030300976,-0.0000000017103160,0.0000003743452908,0.0000006911852779,0.0000014982280163
0.0049005311487216,0.0000025813419597,0.0000021710500278,0.0000016800670437,0.0000012231820392,0.0000007015742085,0.0000006730825817,0.0000002633159966,-0.0000000825700113,-0.0000002036653939,0.0000001857112011,0.0000004252408985,0.0000012325920125
0.0050005401512423,0.0000022330521006,0.0000016903029518,0.0000010992069974,0.0000005234873015,-0.0000000044746291,0.0000000679866830,-0.0000001975019046,-0.0000004669439875,-0.0000005210728773,-0.0000000267671094,0.0000000514189296,0.0000009124763096
0.0051005491537631,0.0000012940549823,0.0000008078400242,0.0000002460596136,-0.0000004274195078,-0.0000010712759604,-0.0000011054410152,-0.0000014240409882,-0.0000018713279815,-0.0000018642540454,-0.0000009730343891,-0.0000011755779497,-0.0000000044626698
0.0052005581562838,0.0000008439508861,0.0000005178184779,0.0000000259193005,-0.0000007161061717,-0.0000013840169686,-0.0000014616670114,-0.0000017978289861,-0.0000024062990178,-0.0000025734329938,-0.0000019490250907,-0.0000022528199679,-0.0000005697955885
0.0053005671588045,0.0000004870046837,0.0000003095493071,-0.0000001018688991,-0.0000008779913969,-0.0000015526579773,-0.0000015989429585,-0.0000019057699774,-0.0000025795220608,-0.0000027359890282,-0.0000024337919058,-0.0000032936409298,-0.0000010496370351
0.0054005761613252,0.0000002025038981,0.0000001055796020,-0.0000002395804870,-0.0000010596030506,-0.0000017415039792,-0.0000016984570266,-0.0000020220938950,-0.0000027291439437,-0.0000028505139653,-0.0000024803509859,-0.0000038617258724,-0.0000015751049887
0.0055005851638459,-0.0000000462000997,-0.0000000329781216,-0.0000003597876059,-0.0000012321589793,-0.0000019208059712,-0.0000018292049617,-0.0000021940870738,-0.0000029335599265,-0.0000030568439797,-0.0000026231818993,-0.0000041507410060,-0.0000018913530084
0.0056005941663666,-0.0000003970540092,-0.0000002601707081,-0.0000005155063150,-0.0000014215230522,-0.0000021025789465,-0.0000019530029931,-0.0000023946929559,-0.0000031670090266,-0.0000033018109207,-0.0000028392410059,-0.0000046927539188,-0.0000024328639938
0.0057006031688873,-0.0000006701274060,-0.0000004172568993,-0.0000006653987157,-0.0000016123019577,-0.0000022943779641,-0.0000021177841063,-0.0000025986510082,-0.0000034054269236,-0.0000035723969631,-0.0000030674200389,-0.0000050445960369,-0.0000027208600386
0.0058006121714080,-0.0000012297390413,-0.0000008023926057,-0.0000009452245990,-0.0000019071439965,-0.0000025854990326,-0.0000023566710752,-0.0000029154780350,-0.0000037873039673,-0.0000039863220991,-0.0000034032170788,-0.0000056958688219,-0.0000034266920466
0.0059006211739287,-0.0000016754020180,-0.0000011024460491,-0.0000011725289824,-0.0000021350979296,-0.0000028053200367,-0.0000025982549232,-0.0000031887859677,-0.0000041400280679,-0.0000044039429667,-0.0000037605159378,-0.0000062442468334,-0.0000039024489524
0.0060006301764494,-0.0000024684850359,-0.0000017335339635,-0.0000016248010297,-0.0000025626900424,-0.0000032539219319,-0.0000030631790651,-0.0000036575820559,-0.0000047369480853,-0.0000050465928325,-0.0000043196560000,-0.0000070661649261,-0.0000046688778639
0.0061006391789701,-0.0000031732361094,-0.0000023013369628,-0.0000020495699573,-0.0000029822699616,-0.0000036870139866,-0.0000035086729895,-0.0000041221560423,-0.0000053299850151,-0.0000057331471908,-0.0000048674241953,-0.0000078426555774,-0.0000053446569837
0.0062006481814908,-0.0000041662378862,-0.0000031365559607,-0.0000027050139124,-0.0000036140841075,-0.0000043415479922,-0.0000041702560338,-0.0000047838570936,-0.0000061711630224,-0.0000066211578087,-0.0000055714358496,-0.0000087847747636,-0.0000062093668021
0.0063006571840115,-0.0000050205107982,-0.0000039017281779,-0.0000033229450764,-0.0000042142828534,-0.0000049628138186,-0.0000048040428737,-0.0000054020288189,-0.0000069491948125,-0.0000074605991358,-0.0000062125668592,-0.0000096767416835,-0.0000070254991442
0.0064006661865322,-0.0000056240078266,-0.0000045479800974,-0.0000038821858652,-0.0000048012320804,-0.0000055796258494,-0.0000054283382269,-0.0000061613650360,-0.0000078345246948,-0.0000084403991423,-0.0000067282189775,-0.0000101386003735,-0.0000075495649980
0.0065006751890529,-0.0000063566139943,-0.0000054018819355,-0.0000046893619583,-0.0000056855869843,-0.0000065422382249,-0.0000064341138568,-0.0000073907040132,-0.0000091105248430,-0.0000096283592939,-0.0000072706161518,-0.0000106309898911,-0.0000081909929577
0.0066006841915736,-0.0000074473691711,-0.0000065424651439,-0.0000057611568991,-0.0000067751998358,-0.0000076943879321,-0.0000075624870988,-0.0000086953477876,-0.0000105008302853,-0.0000108476297100,-0.0000080284289652,-0.0000116485398394,-0.0000091849606179
0.0067006931940943,-0.0000083313798314,-0.0000076186229307,-0.0000068555509642,-0.0000079643086792,-0.0000090293469839,-0.0000089278746600,-0.0000102274598248,-0.0000120561799122,-0.0000121500297610,-0.0000087295666162,-0.0000124108501041,-0.0000099551098174
0.0068007021966151,-0.0000093902017397,-0.0000087380003606,-0.0000079740511865,-0.0000091513284133,-0.0000103179199868,-0.0000102030198832,-0.0000116070596050,-0.0000134442097988,-0.0000133201101562,-0.0000094698607427,-0.0000134186402647,-0.0000109377897388
0.0069007111991358,-0.0000105643903225,-0.0000099274411696,-0.0000090954636107,-0.0000103210795714,-0.0000115832199299,-0.0000114918502732,-0.0000129498002934,-0.0000147945802382,-0.0000145014000736,-0.0000102749900179,-0.0000145668300320,-0.0000120037602755
0.0070007202016565,-0.0000115609800559,-0.0000109201600935,-0.0000100739298432,-0.0000113775995487,-0.0000127448402054,-0.0000126773702505,-0.0000142230501297,-0.0000160893505381,-0.0000156193091243,-0.0000110008304546,-0.0000155383695528,-0.0000129069503600
0.0071007292041772,-0.0000124345497170,-0.0000118900798043,-0.0000111312601803,-0.0000125393598864,-0.0000140588699651,-0.0000140443898999,-0.0000156932492246,-0.0000175040804606,-0.0000166792997334,-0.0000115723096314,-0.0000163132808666,-0.0000137338802233
0.0072007382066979,-0.0000131746601255,-0.0000126412596728,-0.0000119111700769,-0.0000134287902256,-0.0000150619998749,-0.0000150687801579,-0.0000168345504790,-0.0000186161196325,-0.0000175875393325,-0.0000120986196634,-0.0000170666098711,-0.0000144896603160
0.0073007472092186,-0.0000140756701512,-0.0000135529598992,-0.0000127955199787,-0.0000143702700370,-0.0000160913696163,-0.0000160982908710,-0.0000180033694051,-0.0000197650297196,-0.0000185871194844,-0.0000127627499751,-0.0000180577208084,-0.0000154002100317
0.0074007562117393,-0.0000151242702486,-0.0000146227803270,-0.0000137890401675,-0.0000154291301442,-0.0000172354702954,-0.0000172061591002,-0.0000192815805349,-0.0000210363195947,-0.0000196718901861,-0.0000134592901304,-0.0000191239505511,-0.0000163693603099
0.0075007652142600,-0.0000160035506269,-0.0000154922399815,-0.0000146622996908,-0.0000164440098160,-0.0000183634892892,-0.0000183196298167,-0.0000205721698876,-0.0000222541493713,-0.0000207472603506,-0.0000141009895742,-0.0000199945206987,-0.0000171940901055
0.0076007742167807,-0.0000167578800756,-0.0000161408806889,-0.0000154168501467,-0.0000173687603819,-0.0000193599007616,-0.0000192975694517,-0.0000217050001083,-0.0000233090104302,-0.0000215125292016,-0.0000145407502714,-0.0000206945496757,-0.0000178064201464
0.0077007832193014,-0.0000177845395228,-0.0000170376606548,-0.0000161843890965,-0.0000181230898306,-0.0000200930007850,-0.0000198937395908,-0.0000223023798753,-0.0000238000993704,-0.0000222134003707,-0.0000152187903950,-0.0000215857799049,-0.0000188443900697
0.0078007922218221,-0.0000186304696399,-0.0000179786093213,-0.0000170288494701,-0.0000190717692021,-0.0000210912403418,-0.0000208361598197,-0.0000233805894823,-0.0000247569205385,-0.0000231308495131,-0.0000158130296768,-0.0000223920796998,-0.0000197179397219
0.0079008012243428,-0.0000194563199329,-0.0000185385506484,-0.0000177841993718,-0.0000198093803192,-0.0000218835593842,-0.0000216359094338,-0.0000243143094849,-0.0000257736901403,-0.0000237799904426,-0.0000162452997756,-0.0000231557805819,-0.0000203171493922
0.0080008102268635,-0.0000202582796192,-0.0000192232491827,-0.0000185060307558,-0.0000205659307539,-0.0000227089694818,-0.0000224333798542,-0.0000251347501035,-0.0000266096103587,-0.0000244279108301,-0.0000166727804753,-0.0000239179698838,-0.0000209195895877
0.0081008192293842,-0.0000196017099370,-0.0000182937201316,-0.0000172904801730,-0.0000192897805391,-0.0000210893504118,-0.0000207136399695,-0.0000232549191423,-0.0000248217202170,-0.0000231718895520,-0.0000158701805049,-0.0000229504203162,-0.0000203884592338
0.0082008282319049,-0.0000202087794605,-0.0000188791400433,-0.0000179081907845,-0.0000198670295504,-0.0000216972002818,-0.0000212929408008,-0.0000238578104472,-0.0000253903508565,-0.0000236129599216,-0.0000162343094416,-0.0000235415391217,-0.0000208809506148
0.0083008372344256,-0.0000207413395401,-0.0000194725998881,-0.0000187706791621,-0.0000208695091715,-0.0000229814704653,-0.0000226912798098,-0.0000253308298852,-0.0000266171591647,-0.0000246912495641,-0.0000166274094227,-0.0000241037596425,-0.0000212430695683
0.0084008462369463,-0.0000200645499717,-0.0000186661090993,-0.0000179105991265,-0.0000199051501113,-0.0000216904209083,-0.0000211344995478,-0.0000236988107645,-0.0000250562607107,-0.0000230685600400,-0.0000157592894539,-0.0000230636305787,-0.0000207425800909
0.0085008552394671,-0.0000199774603971,-0.0000190098908206,-0.0000183299798664,-0.0000205426294997,-0.0000224499108299,-0.0000218802997551,-0.0000245228693529,-0.0000255159102380,-0.0000235482893913,-0.0000158103903232,-0.0000230053501582,-0.0000209068693948
0.0086008642419878,-0.0000205153792194,-0.0000195793491002,-0.0000192793304450,-0.0000215173895413,-0.0000236210707953,-0.0000229946308536,-0.0000257693700405,-0.0000265929902525,-0.0000241507495957,-0.0000161702391779,-0.0000235197403526,-0.0000213732091652
0.0087008732445085,-0.0000194063795789,-0.0000182396906894,-0.0000179842099897,-0.0000202801093110,-0.0000221282007260,-0.0000213799194171,-0.0000242409605562,-0.0000250285702350,-0.0000226552601816,-0.0000150540399773,-0.0000221966602112,-0.0000204204498004
0.0088008822470292,-0.0000195169704966,-0.0000185669705388,-0.0000183265801752,-0.0000206979693758,-0.0000226503307204,-0.0000218467994273,-0.0000247546395258,-0.0000253051894106,-0.0000229087800108,-0.0000152769498527,-0.0000222924300033,-0.0000207158991543
0.0089008912495499,-0.0000184877499123,-0.0000171994397533,-0.0000172959898919,-0.0000196810706257,-0.0000214732608583,-0.0000206051990972,-0.0000236409905483,-0.0000241675697907,-0.0000216342505155,-0.0000143402303365,-0.0000211956594285,-0.0000197029203264
0.0090009002520706,-0.0000183458596439,-0.0000174622691702,-0.0000173922708200,-0.0000197759800358,-0.0000216075004573,-0.0000207429693546,-0.0000238435204665,-0.0000242191708821,-0.0000218831391976,-0.0000143425004353,-0.0000210354792216,-0.0000198102807190
0.0091009092545913,-0.0000187828190974,-0.0000178990394488,-0.0000180406295840,-0.0000204597508855,-0.0000224335508392,-0.0000215991203731,-0.0000248301003012,-0.0000250749708357,-0.0000225191706704,-0.0000147417104017,-0.0000215897107410,-0.0000201469902095
0.0092009182571120,-0.0000190626506082,-0.0000181722007255,-0.0000184357304533,-0.0000210009402508,-0.0000230754103541,-0.0000222583294089,-0.0000256622406596,-0.0000257927804341,-0.0000230759706028,-0.0000148766603161,-0.0000219529301830,-0.0000203229301405
0.0093009272596327,-0.0000194296408154,-0.0000188068097486,-0.0000188733702089,-0.0000216119096876,-0.0000239187593252,-0.0000231426402024,-0.0000266265105893,-0.0000264984500973,-0.0000238640495809,-0.0000154639092216,-0.0000223541992455,-0.0000209409608942
0.0094009362621534,-0.0000182690691872,-0.0000172527797986,-0.0000176718203875,-0.0000202475894184,-0.0000222683102038,-0.0000214246501855,-0.0000249578097282,-0.0000249262593570,-0.0000221376503760,-0.0000143077395478,-0.0000208286201087,-0.0000197964800464
0.0095009452646741,-0.0000183527808986,-0.0000174063407030,-0.0000177950405487,-0.0000205441992875,-0.0000226820102398,-0.0000217711494770,-0.0000253046891885,-0.0000251663404924,-0.0000223969000217,-0.0000142518802022,-0.0000210853795579,-0.0000197942408704
0.0096009542671948,-0.0000187559198821,-0.0000178717200470,-0.0000183105294127,-0.0000211776205106,-0.0000234518793150,-0.0000225394505833,-0.0000261750501522,-0.0000259383596131,-0.0000230397508858,-0.0000145856502058,-0.0000214882402361,-0.0000201418897632
0.0097009632697155,-0.0000190846294572,-0.0000181839004654,-0.0000186329307326,-0.0000216639291466,-0.0000240612407651,-0.0000231943195104,-0.0000268079802481,-0.0000263791807811,-0.0000235604602494,-0.0000150131800183,-0.0000218505902012,-0.0000205917604035
