#timeI (float64)[1],integ_ch0 (float64)[1],integ_ch1 (float64)[1],integ_ch2 (float64)[1],integ_ch3 (float64)[1],integ_ch4 (float64)[1],integ_ch5 (float64)[1],integ_ch6 (float64)[1],integ_ch7 (float64)[1],integ_ch8 (float64)[1],integ_ch9 (float64)[1],integ_ch10 (float64)[1],integ_ch11 (float64)[1]
0.0012001980554555,0.0000008877058235,0.0000004231297055,0.0000002657623099,0.0000001899907005,0.0000000549635999,0.0000002028993009,-0.0000004278338110,-0.0000003490742131,-0.0000004755638088,-0.0000002533419945,-0.0000004193281882,-0.0000001299323031
0.0013002070579762,0.0000009205010087,0.0000004390967092,0.0000002700365940,0.0000001644743008,0.0000000191049097,0.0000001770527973,-0.0000004146185120,-0.0000003338761871,-0.0000004838937002,-0.0000002484939046,-0.0000004232483946,-0.0000001493551025
0.0014002160604969,0.0000009598619499,0.0000004641262876,0.0000002825476884,0.0000001446642983,-0.0000000082136840,0.0000001683262951,-0.0000004266998133,-0.0000003416670040,-0.0000004928929229,-0.0000002586494929,-0.0000004327858960,-0.0000001722823981
0.0015002250630176,0.0000009763937214,0.0000004861780099,0.0000002929122900,0.0000001366124991,-0.0000000171045809,0.0000001603555972,-0.0000004337665871,-0.0000003480456883,-0.0000005003391266,-0.0000002570810125,-0.0000004376923073,-0.0000001736724045
0.0016002340655384,0.0000010179919627,0.0000005158590284,0.0000003148614951,0.0000001650091974,0.0000000009122215,0.0000001732671961,-0.0000004621925029,-0.0000003813306932,-0.0000005204407785,-0.0000002687515916,-0.0000004631640138,-0.0000001547017945
0.0017002430680591,0.0000010304099760,0.0000005374729994,0.0000003345533059,0.0000001912303986,0.0000000315374500,0.0000001930680043,-0.0000004868704195,-0.0000004057731928,-0.0000005324516223,-0.0000002672003063,-0.0000004710634016,-0.0000001307817996
0.0018002520705798,0.0000010505740420,0.0000005624082178,0.0000003539981890,0.0000002208271042,0.0000000578025201,0.0000002144235935,-0.0000005199574957,-0.0000004428464990,-0.0000005459982049,-0.0000002775711039,-0.0000004832851914,-0.0000001102797000
0.0019002610731005,0.0000010809940250,0.0000005940631240,0.0000003796781129,0.0000002538166086,0.0000000881874271,0.0000002303417972,-0.0000005381992878,-0.0000004679606036,-0.0000005736503113,-0.0000002750471140,-0.0000005000608212,-0.0000000942511207
0.0020002700756212,0.0000010865890090,0.0000006051212154,0.0000003928026047,0.0000002638595049,0.0000000918105414,0.0000002405818975,-0.0000005602752253,-0.0000004935482139,-0.0000005812594850,-0.0000002783764899,-0.0000004930466275,-0.0000000700541634
0.0021002790781419,0.0000011078450370,0.0000006347165140,0.0000004144025070,0.0000002540292883,0.0000000815377774,0.0000002470339098,-0.0000005782152925,-0.0000005026648751,-0.0000006022966090,-0.0000002763432008,-0.0000004886908869,-0.0000000912075677
0.0022002880806626,0.0000011484020206,0.0000006656933920,0.0000004346734954,0.0000002456494030,0.0000000678918965,0.0000002597479067,-0.0000006075803753,-0.0000005212182259,-0.0000006211283790,-0.0000002834084967,-0.0000004973193199,-0.0000001112533994
0.0023002970831833,0.0000011284829498,0.0000006695768775,0.0000004396036957,0.0000002191143977,0.0000000404703009,0.0000002486935102,-0.0000006077199259,-0.0000005242130783,-0.0000006188793122,-0.0000002805315944,-0.0000004703315994,-0.0000001011867994
0.0024003060857040,0.0000011703390328,0.0000007017296184,0.0000004615613136,0.0000002084640016,0.0000000255455497,0.0000002483249091,-0.0000006068340781,-0.0000005208970038,-0.0000006386292171,-0.0000002748313079,-0.0000004740201973,-0.0000001153225995
0.0025003150882247,0.0000011681120213,0.0000007182545119,0.0000004640297107,0.0000001932986038,0.0000000066211281,0.0000002308967026,-0.0000005984180120,-0.0000005250801109,-0.0000006351701813,-0.0000002773946051,-0.0000004595019902,-0.0000000936004270
0.0026003240907454,0.0000011962780491,0.0000007513855280,0.0000004813364853,0.0000002126737968,0.0000000112570397,0.0000002076874068,-0.0000005634731224,-0.0000005181304914,-0.0000006463316140,-0.0000002638180092,-0.0000004554721897,-0.0000000673094434
0.0027003330932661,0.0000012052720422,0.0000007721412203,0.0000004891372782,0.0000002226736058,0.0000000032845180,0.0000001789203026,-0.0000005313715974,-0.0000005191711239,-0.0000006380420814,-0.0000002618104133,-0.0000004443757859,-0.0000000186071905
0.0028003420957868,0.0000012400030300,0.0000008117601737,0.0000005075344234,0.0000002403654094,0.0000000029079541,0.0000001500330029,-0.0000004964870755,-0.0000005125745020,-0.0000006358185942,-0.0000002509968908,-0.0000004402174056,0.0000000040322332
0.0029003510983075,0.0000012611640159,0.0000008426683848,0.0000005196791903,0.0000002547766087,-0.0000000019146040,0.0000001237742993,-0.0000004422940947,-0.0000004996323923,-0.0000006157915777,-0.0000002450211127,-0.0000004219687071,0.0000000562562583
0.0030003601008282,0.0000012703819721,0.0000008653294117,0.0000005265856089,0.0000002501261918,-0.0000000279285892,0.0000000839518677,-0.0000003799503929,-0.0000004742229862,-0.0000005903422107,-0.0000002258750982,-0.0000003836262863,0.0000000901791921
0.0031003691033489,0.0000013277100379,0.0000009262316780,0.0000005735349760,0.0000002609029934,-0.0000000186664408,0.0000001018629021,-0.0000003234827943,-0.0000004318260096,-0.0000005578485229,-0.0000001968900989,-0.0000003432257074,0.0000001111139980
0.0032003781058696,0.0000013591029528,0.0000009690776324,0.0000006018897238,0.0000002547504039,-0.0000000297460101,0.0000001057034993,-0.0000002938367913,-0.0000004138125860,-0.0000005419228160,-0.0000001846820936,-0.0000003112295985,0.0000001239149015
0.0033003871083903,0.0000014512120288,0.0000010583520407,0.0000006738395086,0.0000002904679093,0.0000000071619799,0.0000001597096997,-0.0000002900646905,-0.0000003975642073,-0.0000005370739018,-0.0000001602937942,-0.0000002981863929,0.0000001129807004
0.0034003961109111,0.0000015190900058,0.0000011314240282,0.0000007330036738,0.0000003173279026,0.0000000467907810,0.0000002305865934,-0.0000003119338032,-0.0000003966071915,-0.0000005231473210,-0.0000001465536030,-0.0000002790972076,0.0000001012850035
0.0035004051134318,0.0000015761170289,0.0000012146649624,0.0000008144169783,0.0000003850651922,0.0000001234380989,0.0000003142282878,-0.0000002829081893,-0.0000003707673102,-0.0000004904476896,-0.0000001182228004,-0.0000002270332971,0.0000001638320981
0.0036004141159525,0.0000016434610188,0.0000012940270153,0.0000008866136909,0.0000004629808075,0.0000001955278037,0.0000003762833103,-0.0000002774214920,-0.0000003730218054,-0.0000004843117836,-0.0000001009189035,-0.0000002051396990,0.0000002105700929
0.0037004231184732,0.0000017405869812,0.0000014220410094,0.0000010113150211,0.0000005967432912,0.0000003256471075,0.0000004799310886,-0.0000002139318980,-0.0000003293334032,-0.0000004412131887,-0.0000000440440111,-0.0000001405119008,0.0000003078069994
0.0038004321209939,0.0000017935100232,0.0000014924260086,0.0000010812890423,0.0000006748575174,0.0000004004060941,0.0000005399418228,-0.0000001871980970,-0.0000003166408931,-0.0000004203540129,-0.0000000183731199,-0.0000001039704998,0.0000003808241900
0.0039004411235146,0.0000018563280264,0.0000015774350004,0.0000011593549516,0.0000007591787039,0.0000004736288020,0.0000005823599736,-0.0000001518655068,-0.0000003001171081,-0.0000004134458891,0.0000000122559900,-0.0000000629095922,0.0000004444702029
0.0040004501260353,0.0000019363649244,0.0000016739529656,0.0000012487239474,0.0000008449072197,0.0000005422853064,0.0000006397677907,-0.0000001075121006,-0.0000002758700077,-0.0000003934360961,0.0000000400702902,-0.0000000188213196,0.0000005096997029
0.0041004591285560,0.0000020020740976,0.0000017549970153,0.0000013268660268,0.0000008920720234,0.0000005841799862,0.0000006941777997,-0.0000000777712899,-0.0000002453462002,-0.0000003662019878,0.0000000708543269,0.0000000339372797,0.0000005346320791
0.0042004681310767,0.0000020823599698,0.0000018812950202,0.0000014688170040,0.0000010015669432,0.0000006877091892,0.0000007898884178,0.0000000379140594,-0.0000001536484007,-0.0000002890922985,0.0000001313446063,0.0000001468564932,0.0000006367234278
0.0043004771335974,0.0000021465209556,0.0000019573440113,0.0000015368650566,0.0000010370599739,0.0000007159912911,0.0000008242150216,0.0000000846714130,-0.0000001191985035,-0.0000002623901025,0.0000001538047059,0.0000001927714948,0.0000006659565202
0.0044004861361181,0.0000022718370474,0.0000021450109671,0.0000017357159550,0.0000011972999800,0.0000008549341146,0.0000009308691915,0.0000002162274058,-0.0000000142241001,-0.0000001803125969,0.0000002345753956,0.0000003207672989,0.0000007783534102
0.0045004951386388,0.0000023669240363,0.0000022434169296,0.0000018371639499,0.0000012765540305,0.0000009153594078,0.0000009755294741,0.0000002887551886,0.0000000299120586,-0.0000001509677929,0.0000002567686863,0.0000003596757097,0.0000008264846088
0.0046005041411595,0.0000024426578875,0.0000023628490453,0.0000019707499632,0.0000014089439446,0.0000009939893744,0.0000009926502571,0.0000003855888053,0.0000000849140278,-0.0000001039481035,0.0000002965826127,0.0000004287201136,0.0000009231243894
0.0047005131436802,0.0000025332010409,0.0000024789419513,0.0000021035950795,0.0000015479549802,0.0000010975960549,0.0000010459090163,0.0000004840508154,0.0000001349136056,-0.0000000540113199,0.0000003236307009,0.0000004836912808,0.0000010137849813
0.0048005221462009,0.0000020024640435,0.0000017698240526,0.0000012141269963,0.0000006155332244,0.0000002871815070,0.0000004277906953,0.0000000025266891,-0.0000002754377135,-0.0000003662019878,0.0000000484606311,0.0000000618798168,0.0000005951907269
0.0049005311487216,0.0000023019370019,0.0000021600869786,0.0000016385090476,0.0000010907050410,0.0000007310609931,0.0000007768463206,0.0000002505537964,-0.0000000845526813,-0.0000002010358031,0.0000002044394023,0.0000002986880077,0.0000008533475011
0.0050005401512423,0.0000017541869965,0.0000014726640529,0.0000008749873928,0.0000002402967993,-0.0000000963133289,0.0000000871044534,-0.0000003939418889,-0.0000006376233728,-0.0000006543675113,-0.0000001305389929,-0.0000002285225946,0.0000003741562011
0.0051005491537631,0.0000011642639492,0.0000009582466873,0.0000003902007109,-0.0000003667987869,-0.0000007987878803,-0.0000006556891776,-0.0000013085150385,-0.0000016410230046,-0.0000015132239923,-0.0000007432374218,-0.0000009829113878,-0.0000002554415914
0.0052005581562838,0.0000009166139989,0.0000008029255127,0.0000002519348072,-0.0000005817490774,-0.0000010359010503,-0.0000008879704865,-0.0000016420590327,-0.0000021378789370,-0.0000021652260784,-0.0000013073259879,-0.0000014894540072,-0.0000005885615906
0.0053005671588045,0.0000007301625260,0.0000006759506732,0.0000001599811981,-0.0000007271864888,-0.0000011707129488,-0.0000009903538967,-0.0000018205929564,-0.0000023404099920,-0.0000023988750399,-0.0000016546830466,-0.0000019705260002,-0.0000008989068760
0.0054005761613252,0.0000006804357895,0.0000006517369115,0.0000001493149000,-0.0000007932694075,-0.0000012344660263,-0.0000009938147514,-0.0000018359570504,-0.0000023517659429,-0.0000024018429485,-0.0000017376370351,-0.0000021995310817,-0.0000010544069937
0.0055005851638459,0.0000005178372930,0.0000005585579856,0.0000000794655008,-0.0000008995473877,-0.0000013493489632,-0.0000011032079783,-0.0000019478800368,-0.0000025064089186,-0.0000025848698897,-0.0000018769809458,-0.0000024886810479,-0.0000012645590459
0.0056005941663666,0.0000004071183923,0.0000005221834272,0.0000000548892984,-0.0000009347414220,-0.0000013929400211,-0.0000011375750546,-0.0000019377669105,-0.0000025467541036,-0.0000026287300443,-0.0000019765220713,-0.0000026869499834,-0.0000013497269720
0.0057006031688873,0.0000002598368098,0.0000004244903948,-0.0000000229840307,-0.0000010256100040,-0.0000015164830529,-0.0000012745080085,-0.0000020509910428,-0.0000027120820505,-0.0000028123229185,-0.0000020701058929,-0.0000029031430131,-0.0000015211750224
0.0058006121714080,0.0000000729119733,0.0000003238623094,-0.0000000925778565,-0.0000010970539961,-0.0000016051619696,-0.0000013613689589,-0.0000020940560717,-0.0000028222968922,-0.0000029440680009,-0.0000022463279947,-0.0000032378750348,-0.0000017265159613
0.0059006211739287,-0.0000000921045071,0.0000002180422030,-0.0000001925809983,-0.0000012038319710,-0.0000017380430108,-0.0000015182299649,-0.0000021982939415,-0.0000029768800687,-0.0000031064610084,-0.0000023281879749,-0.0000034206900636,-0.0000018700139890
0.0060006301764494,-0.0000003702596132,0.0000000238875195,-0.0000003295436102,-0.0000013521009805,-0.0000019093840820,-0.0000016741289528,-0.0000023044360660,-0.0000031578690596,-0.0000033196470213,-0.0000025596809792,-0.0000038558969209,-0.0000022099700345
0.0061006391789701,-0.0000005560829095,-0.0000000860434071,-0.0000004407563949,-0.0000015203729617,-0.0000020952559225,-0.0000018504119907,-0.0000023932259410,-0.0000032904270029,-0.0000034704899008,-0.0000026543070817,-0.0000040056947910,-0.0000023668280846
0.0062006481814908,-0.0000009402858723,-0.0000003786078935,-0.0000006545004112,-0.0000017680080191,-0.0000023572340524,-0.0000020801680876,-0.0000025745339371,-0.0000035399780245,-0.0000037556890220,-0.0000029330410598,-0.0000045179917834,-0.0000028270610528
0.0063006571840115,-0.0000011978839893,-0.0000005398418921,-0.0000008058074172,-0.0000019634130695,-0.0000025666070087,-0.0000022781239295,-0.0000026858710953,-0.0000037235420223,-0.0000039836149881,-0.0000030863041047,-0.0000047503681344,-0.0000030903509014
0.0064006661865322,-0.0000017147930294,-0.0000009562361356,-0.0000011370830180,-0.0000023200650503,-0.0000029462830753,-0.0000026275299660,-0.0000029837199236,-0.0000040932291085,-0.0000043678692236,-0.0000034349091038,-0.0000053364187806,-0.0000036347689729
0.0065006751890529,-0.0000020786799269,-0.0000012010069668,-0.0000013319510117,-0.0000025441490834,-0.0000031703930290,-0.0000028323570405,-0.0000031816050523,-0.0000043730951802,-0.0000047197081585,-0.0000037280181004,-0.0000058229711613,-0.0000040704790081
0.0066006841915736,-0.0000027100959414,-0.0000017477190113,-0.0000017557320007,-0.0000029375439681,-0.0000035771920466,-0.0000032371349334,-0.0000036266919778,-0.0000049114860303,-0.0000052608820624,-0.0000041631769818,-0.0000065260310294,-0.0000046737450248
0.0067006931940943,-0.0000032700129395,-0.0000021711680347,-0.0000020840509478,-0.0000032581619962,-0.0000039006918087,-0.0000035586060676,-0.0000039988881326,-0.0000054003171499,-0.0000058139389694,-0.0000046039990593,-0.0000071673798629,-0.0000052211657930
0.0068007021966151,-0.0000040224749682,-0.0000028673689485,-0.0000026637881092,-0.0000038119310375,-0.0000044736229938,-0.0000041187850002,-0.0000046417549129,-0.0000061583409661,-0.0000065913709477,-0.0000052056188906,-0.0000080305726442,-0.0000059422518461
0.0069007111991358,-0.0000048286769925,-0.0000035821849451,-0.0000032414889120,-0.0000043676000132,-0.0000050412081691,-0.0000046858867790,-0.0000052670538935,-0.0000069174830060,-0.0000073868131949,-0.0000058119821915,-0.0000089125560407,-0.0000066959159994
0.0070007202016565,-0.0000057910237956,-0.0000045629740271,-0.0000040029999582,-0.0000050917510634,-0.0000057763659242,-0.0000053660419326,-0.0000060803718043,-0.0000078261728049,-0.0000083487675511,-0.0000064989590101,-0.0000099450471680,-0.0000076874002843
0.0071007292041772,-0.0000066893239818,-0.0000055570321820,-0.0000047992898544,-0.0000058807181631,-0.0000065371800702,-0.0000060113138716,-0.0000069849679676,-0.0000087059579528,-0.0000092132186182,-0.0000070783958108,-0.0000109074298962,-0.0000087365042418
0.0072007382066979,-0.0000076115197771,-0.0000066249199335,-0.0000057156580624,-0.0000067631199272,-0.0000073962000897,-0.0000067574142122,-0.0000079850724433,-0.0000096818048405,-0.0000101427604022,-0.0000076257329056,-0.0000117867102745,-0.0000097605488918
0.0073007472092186,-0.0000083196409832,-0.0000076584456110,-0.0000067211931309,-0.0000077905815488,-0.0000084452722149,-0.0000077030354078,-0.0000092199616120,-0.0000108073500087,-0.0000111020699478,-0.0000081314428826,-0.0000125284896058,-0.0000105964600152
0.0074007562117393,-0.0000090954317784,-0.0000087447506303,-0.0000078204166130,-0.0000089040304374,-0.0000095675932243,-0.0000086932550403,-0.0000104929804365,-0.0000119487704069,-0.0000120428003356,-0.0000086172849478,-0.0000132070899781,-0.0000114708100227
0.0075007652142600,-0.0000100371698863,-0.0000100813804238,-0.0000091963465820,-0.0000102586400317,-0.0000109387301563,-0.0000098998743852,-0.0000119670603453,-0.0000132240802486,-0.0000130656098918,-0.0000092557647804,-0.0000141813698065,-0.0000125162396216
0.0076007742167807,-0.0000106875595520,-0.0000109634702312,-0.0000102640397017,-0.0000113711703307,-0.0000120868899103,-0.0000109262300612,-0.0000132140703499,-0.0000142623903230,-0.0000138875202538,-0.0000096927042250,-0.0000149246197907,-0.0000133491903398
0.0077007832193014,-0.0000115127795652,-0.0000120914201034,-0.0000114642098197,-0.0000125847300296,-0.0000133357098093,-0.0000120268796309,-0.0000145035501191,-0.0000152917491505,-0.0000146446900544,-0.0000100699598988,-0.0000156128298840,-0.0000142226299431
0.0078007922218221,-0.0000123069003166,-0.0000131457500174,-0.0000126067598103,-0.0000137524302772,-0.0000145387803059,-0.0000130640801217,-0.0000157077793119,-0.0000162662508956,-0.0000154070603458,-0.0000105341896415,-0.0000164859502547,-0.0000151633103087
0.0079008012243428,-0.0000129524396471,-0.0000140139700306,-0.0000136213602673,-0.0000148141398313,-0.0000155960005941,-0.0000139217800097,-0.0000166761401488,-0.0000169289505720,-0.0000158296097652,-0.0000107213099909,-0.0000169344802998,-0.0000158960101544
0.0080008102268635,-0.0000138977802635,-0.0000152516895469,-0.0000148291201185,-0.0000159688206622,-0.0000166721893038,-0.0000147109203681,-0.0000175814693648,-0.0000176208795892,-0.0000164275206771,-0.0000111476701932,-0.0000178317495738,-0.0000169550403371
0.0081008192293842,-0.0000141719601743,-0.0000158275306603,-0.0000159050305228,-0.0000172777308762,-0.0000181645300472,-0.0000160616600624,-0.0000191475792235,-0.0000187663408724,-0.0000171992305695,-0.0000114460099212,-0.0000181686591532,-0.0000175208697328
0.0082008282319049,-0.0000152607099153,-0.0000171961692104,-0.0000170183902810,-0.0000183760603250,-0.0000190341506823,-0.0000165596393344,-0.0000198215202545,-0.0000192165498447,-0.0000176385201485,-0.0000118278003356,-0.0000190975297301,-0.0000186137895071
0.0083008372344256,-0.0000160918007168,-0.0000182347394002,-0.0000181008999789,-0.0000194560307136,-0.0000199472997338,-0.0000171353804035,-0.0000206497697945,-0.0000197767603822,-0.0000180944207386,-0.0000121677403513,-0.0000198149391508,-0.0000195623506443
0.0084008462369463,-0.0000166764693859,-0.0000188279191207,-0.0000189701295312,-0.0000203525396500,-0.0000208596193261,-0.0000178169902938,-0.0000215887193917,-0.0000204803491215,-0.0000186319703062,-0.0000125288997879,-0.0000203763902391,-0.0000202345891012
0.0085008552394671,-0.0000175793393282,-0.0000198492798518,-0.0000198473608179,-0.0000212171798921,-0.0000215399795707,-0.0000183049505722,-0.0000222586004384,-0.0000210284397326,-0.0000191309100046,-0.0000129209402076,-0.0000211175101867,-0.0000211292008316
0.0086008642419878,-0.0000181422092282,-0.0000206422300835,-0.0000207863395190,-0.0000220576603169,-0.0000222685994231,-0.0000187787391042,-0.0000228892604355,-0.0000214711999433,-0.0000194645908778,-0.0000131393398988,-0.0000216253592953,-0.0000218034492718
0.0087008732445085,-0.0000189208003576,-0.0000212862105400,-0.0000216070893657,-0.0000228294793487,-0.0000230374607781,-0.0000193517898879,-0.0000236696396314,-0.0000221217705985,-0.0000200140093511,-0.0000135362897709,-0.0000223365896090,-0.0000224641298701
0.0088008822470292,-0.0000197144108824,-0.0000219156208914,-0.0000221048303501,-0.0000233849405049,-0.0000236350497289,-0.0000199501992029,-0.0000243355607381,-0.0000228021308430,-0.0000206302192964,-0.0000140014899443,-0.0000229551696975,-0.0000230742298299
0.0089008912495499,-0.0000193444102479,-0.0000211386595765,-0.0000211228798435,-0.0000220231304411,-0.0000218153891183,-0.0000180354600161,-0.0000224001705647,-0.0000210640191654,-0.0000191514391190,-0.0000130668204292,-0.0000219401408685,-0.0000223962706514
0.0090009002520706,-0.0000200785398192,-0.0000218059103645,-0.0000216100797843,-0.0000224773702939,-0.0000223118895519,-0.0000185578301171,-0.0000229480992857,-0.0000216767693928,-0.0000197902008949,-0.0000135414402394,-0.0000226006304729,-0.0000229210108955
0.0091009092545913,-0.0000207454504562,-0.0000219755493163,-0.0000219363300857,-0.0000231221893046,-0.0000232691108977,-0.0000197393292183,-0.0000240694007516,-0.0000228753797273,-0.0000208046603802,-0.0000142827002492,-0.0000233056107390,-0.0000233165192185
0.0092009182571120,-0.0000202019291464,-0.0000207210705412,-0.0000206619297387,-0.0000220555702981,-0.0000222394392040,-0.0000189103393495,-0.0000231271806115,-0.0000221013906412,-0.0000200152007892,-0.0000137916204039,-0.0000223999395530,-0.0000224345294555
0.0093009272596327,-0.0000204700991162,-0.0000208248002309,-0.0000204455991479,-0.0000219781304622,-0.0000222444996325,-0.0000191734998225,-0.0000232224501815,-0.0000224574305321,-0.0000205212490982,-0.0000141209202411,-0.0000226740903599,-0.0000226328793360
0.0094009362621534,-0.0000209489207919,-0.0000206675704248,-0.0000205288797588,-0.0000222704202315,-0.0000228913995670,-0.0000201417205972,-0.0000240210702032,-0.0000234427407122,-0.0000214194496948,-0.0000145912899825,-0.0000232103102462,-0.0000226622596529
0.0095009452646741,-0.0000203095696634,-0.0000194043805095,-0.0000190537102753,-0.0000208910405490,-0.0000213825205719,-0.0000188443191291,-0.0000225184394367,-0.0000222571597988,-0.0000203693907679,-0.0000139646999742,-0.0000222170892812,-0.0000217574306589
0.0096009542671948,-0.0000208027904591,-0.0000197863191715,-0.0000193137493625,-0.0000211613296415,-0.0000218105597014,-0.0000194860404008,-0.0000229386096180,-0.0000229131401284,-0.0000211066198972,-0.0000144821296999,-0.0000227190103033,-0.0000220287893171
0.0097009632697155,-0.0000209795707633,-0.0000197123008547,-0.0000195034899662,-0.0000216930602619,-0.0000227161108342,-0.0000207670091186,-0.0000240862991632,-0.0000241395900957,-0.0000220851507038,-0.0000149694196807,-0.0000230897694564,-0.0000219046305574
